,Height,Weight,Medal_Counts,Percentage_Win_H,Percentage_Win_W
1423,149,53,3,3.349398457028791,2.6604021724944533
1424,149,42,3,3.349398457028791,2.1082432310333403
1425,149,38,3,3.349398457028791,1.9074581614111175
1426,150,38,3,3.371877641304152,1.9074581614111175
1427,150,37,3,3.371877641304152,1.8572618940055619
1428,150,50,3,3.371877641304152,2.509813370277786
1429,150,62,3,3.371877641304152,3.112168579144455
1430,150,52,3,3.371877641304152,2.6102059050888977
1431,150,39,3,3.371877641304152,1.9576544288166733
1432,150,35,3,3.371877641304152,1.7568693591944504
1433,151,56,3,3.3943568255795133,2.8109909747111206
1434,152,50,3,3.4168360098548747,2.509813370277786
1435,152,52,3,3.4168360098548747,2.6102059050888977
1436,152,56,3,3.4168360098548747,2.8109909747111206
1437,152,58,3,3.4168360098548747,2.9113835095222322
1438,153,41,3,3.4393151941302356,2.0580469636277847
1439,153,49,3,3.4393151941302356,2.4596171028722305
1440,154,49,3,3.4617943784055965,2.4596171028722305
1441,154,62,3,3.4617943784055965,3.112168579144455
1442,155,59,3,3.484273562680958,2.9615797769277874
1443,155,44,3,3.484273562680958,2.208635765844452
1444,155,49,3,3.484273562680958,2.4596171028722305
1445,156,44,3,3.5067527469563187,2.208635765844452
1446,157,63,3,3.5292319312316796,3.1623648465500103
1447,157,59,3,3.5292319312316796,2.9615797769277874
1448,157,57,3,3.5292319312316796,2.861187242116676
1449,157,59,3,3.5292319312316796,2.9615797769277874
1450,158,64,3,3.5517111155070404,3.2125611139555663
1451,159,42,3,3.5741902997824013,2.1082432310333403
1452,159,58,3,3.5741902997824013,2.9113835095222322
1453,159,47,3,3.5741902997824013,2.3592245680611192
1454,160,42,3,3.5966694840577627,2.1082432310333403
1455,160,70,3,3.5966694840577627,3.513738718388901
1456,160,64,3,3.5966694840577627,3.2125611139555663
1457,161,50,3,3.6191486683331235,2.509813370277786
1458,162,66,3,3.6416278526084844,3.312953648766678
1459,162,68,3,3.6416278526084844,3.413346183577789
1460,162,75,3,3.6416278526084844,3.7647200554166793
1461,163,70,3,3.6641070368838453,3.513738718388901
1462,163,72,3,3.6641070368838453,3.614131253200012
1463,164,75,3,3.686586221159206,3.7647200554166793
1464,164,72,3,3.686586221159206,3.614131253200012
1465,164,61,3,3.686586221159206,3.061972311738899
1466,164,83,3,3.686586221159206,4.166290194661125
1467,165,75,3,3.709065405434568,3.7647200554166793
1468,165,73,3,3.709065405434568,3.6643275206055677
1469,166,72,3,3.731544589709929,3.614131253200012
1470,167,77,3,3.7540237739852897,3.8651125902277905
1471,167,74,3,3.7540237739852897,3.7145237880111237
1472,168,47,3,3.7765029582606506,2.3592245680611192
1473,168,82,3,3.7765029582606506,4.116093927255569
1474,169,52,3,3.798982142536012,2.6102059050888977
1475,169,73,3,3.798982142536012,3.6643275206055677
1476,170,92,3,3.821461326811373,4.618056601311126
1477,170,60,3,3.821461326811373,3.0117760443333434
1478,170,90,3,3.821461326811373,4.517664066500015
1479,170,89,3,3.821461326811373,4.467467799094459
1480,170,97,3,3.821461326811373,4.869037938338905
1481,171,76,3,3.8439405110867337,3.814916322822235
1482,171,85,3,3.8439405110867337,4.266682729472237
1483,171,81,3,3.8439405110867337,4.065897659850013
1484,172,48,3,3.8664196953620946,2.409420835466675
1485,172,82,3,3.8664196953620946,4.116093927255569
1486,172,87,3,3.8664196953620946,4.367075264283348
1487,173,102,3,3.8888988796374555,5.120019275366683
1488,173,50,3,3.8888988796374555,2.509813370277786
1489,173,49,3,3.8888988796374555,2.4596171028722305
1490,173,85,3,3.8888988796374555,4.266682729472237
1491,174,100,3,3.911378063912817,5.019626740555572
1492,174,77,3,3.911378063912817,3.8651125902277905
1493,174,82,3,3.911378063912817,4.116093927255569
1494,174,79,3,3.911378063912817,3.965505125038902
1495,174,49,3,3.911378063912817,2.4596171028722305
1496,174,88,3,3.911378063912817,4.417271531688904
1497,175,100,3,3.9338572481881777,5.019626740555572
1498,175,88,3,3.9338572481881777,4.417271531688904
1499,175,94,3,3.9338572481881777,4.7184491361222385
1500,175,83,3,3.9338572481881777,4.166290194661125
1501,176,54,3,3.9563364324635386,2.7105984399000094
1502,176,88,3,3.9563364324635386,4.417271531688904
1503,176,90,3,3.9563364324635386,4.517664066500015
1504,176,97,3,3.9563364324635386,4.869037938338905
1505,177,89,3,3.9788156167388995,4.467467799094459
1506,177,86,3,3.9788156167388995,4.316878996877793
1507,177,56,3,3.9788156167388995,2.8109909747111206
1508,177,94,3,3.9788156167388995,4.7184491361222385
1509,178,87,3,4.001294801014261,4.367075264283348
1510,178,105,3,4.001294801014261,5.2706080775833515
1511,178,93,3,4.001294801014261,4.668252868716682
1512,179,87,3,4.023773985289622,4.367075264283348
1513,180,57,3,4.046253169564983,2.861187242116676
1514,180,130,3,4.046253169564983,6.525514762722244
1515,181,94,3,4.068732353840344,4.7184491361222385
1516,181,95,3,4.068732353840344,4.768645403527794
1517,181,97,3,4.068732353840344,4.869037938338905
1518,181,104,3,4.068732353840344,5.220411810177795
1519,181,110,3,4.068732353840344,5.521589414611129
1520,182,115,3,4.091211538115705,5.772570751638908
1521,182,104,3,4.091211538115705,5.220411810177795
1522,182,148,3,4.091211538115705,7.429047576022247
1523,182,105,3,4.091211538115705,5.2706080775833515
1524,182,93,3,4.091211538115705,4.668252868716682
1525,182,99,3,4.091211538115705,4.969430473150016
1526,183,97,3,4.113690722391066,4.869037938338905
1527,183,120,3,4.113690722391066,6.023552088666687
1528,183,94,3,4.113690722391066,4.7184491361222385
1529,184,93,3,4.136169906666427,4.668252868716682
1530,184,91,3,4.136169906666427,4.56786033390557
1531,184,71,3,4.136169906666427,3.563934985794456
1532,185,63,3,4.158649090941788,3.1623648465500103
1533,185,103,3,4.158649090941788,5.170215542772239
1534,185,65,3,4.158649090941788,3.262757381361122
1535,185,97,3,4.158649090941788,4.869037938338905
1536,186,97,3,4.181128275217149,4.869037938338905
1537,186,68,3,4.181128275217149,3.413346183577789
1538,186,103,3,4.181128275217149,5.170215542772239
1539,186,110,3,4.181128275217149,5.521589414611129
1540,186,135,3,4.181128275217149,6.776496099750022
1541,186,87,3,4.181128275217149,4.367075264283348
1542,187,71,3,4.20360745949251,3.563934985794456
1543,187,105,3,4.20360745949251,5.2706080775833515
1544,188,112,3,4.226086643767871,5.621981949422241
1545,188,62,3,4.226086643767871,3.112168579144455
1546,188,68,3,4.226086643767871,3.413346183577789
1547,188,103,3,4.226086643767871,5.170215542772239
1548,188,110,3,4.226086643767871,5.521589414611129
1549,189,72,3,4.2485658280432315,3.614131253200012
1550,189,73,3,4.2485658280432315,3.6643275206055677
1551,189,63,3,4.2485658280432315,3.1623648465500103
1552,190,108,3,4.271045012318592,5.421196879800019
1553,190,101,3,4.271045012318592,5.069823007961128
1554,190,106,3,4.271045012318592,5.320804344988907
1555,191,120,3,4.293524196593954,6.023552088666687
1556,191,109,3,4.293524196593954,5.471393147205574
1557,191,92,3,4.293524196593954,4.618056601311126
1558,191,107,3,4.293524196593954,5.371000612394463
1559,191,102,3,4.293524196593954,5.120019275366683
1560,192,75,3,4.316003380869315,3.7647200554166793
1561,192,110,3,4.316003380869315,5.521589414611129
1562,192,99,3,4.316003380869315,4.969430473150016
1563,193,123,3,4.338482565144676,6.174140890883354
1564,193,76,3,4.338482565144676,3.814916322822235
1565,193,107,3,4.338482565144676,5.371000612394463
1566,193,112,3,4.338482565144676,5.621981949422241
1567,194,78,3,4.360961749420037,3.9153088576333466
1568,194,125,3,4.360961749420037,6.274533425694466
1569,194,103,3,4.360961749420037,5.170215542772239
1570,194,82,3,4.360961749420037,4.116093927255569
1571,194,97,3,4.360961749420037,4.869037938338905
1572,194,99,3,4.360961749420037,4.969430473150016
1573,195,120,3,4.3834409336953986,6.023552088666687
1574,195,78,3,4.3834409336953986,3.9153088576333466
1575,196,110,3,4.405920117970759,5.521589414611129
1576,196,99,3,4.405920117970759,4.969430473150016
1577,196,83,3,4.405920117970759,4.166290194661125
1578,197,125,3,4.42839930224612,6.274533425694466
1579,197,81,3,4.42839930224612,4.065897659850013
1580,197,106,3,4.42839930224612,5.320804344988907
1581,197,104,3,4.42839930224612,5.220411810177795
1582,197,103,3,4.42839930224612,5.170215542772239
1583,198,79,3,4.450878486521481,3.965505125038902
1585,198,77,3,4.450878486521481,3.8651125902277905
1586,198,103,3,4.450878486521481,5.170215542772239
1587,198,102,3,4.450878486521481,5.120019275366683
1588,198,110,3,4.450878486521481,5.521589414611129
1589,198,112,3,4.450878486521481,5.621981949422241
1590,199,86,3,4.473357670796842,4.316878996877793
1591,200,120,3,4.495836855072203,6.023552088666687
1592,200,103,3,4.495836855072203,5.170215542772239
1593,200,113,3,4.495836855072203,5.672178216827797
1594,200,130,3,4.495836855072203,6.525514762722244
1595,200,89,3,4.495836855072203,4.467467799094459
1596,200,110,3,4.495836855072203,5.521589414611129
1597,200,92,3,4.495836855072203,4.618056601311126
1598,200,104,3,4.495836855072203,5.220411810177795
1599,200,106,3,4.495836855072203,5.320804344988907
1600,201,99,3,4.518316039347564,4.969430473150016
1601,201,93,3,4.518316039347564,4.668252868716682
1602,201,104,3,4.518316039347564,5.220411810177795
1603,202,104,3,4.540795223622925,5.220411810177795
1604,202,103,3,4.540795223622925,5.170215542772239
1605,202,115,3,4.540795223622925,5.772570751638908
1606,202,91,3,4.540795223622925,4.56786033390557
1607,202,85,3,4.540795223622925,4.266682729472237
1608,202,99,3,4.540795223622925,4.969430473150016
1609,202,97,3,4.540795223622925,4.869037938338905
1610,203,106,3,4.563274407898286,5.320804344988907
1611,203,114,3,4.563274407898286,5.722374484233352
1612,203,92,3,4.563274407898286,4.618056601311126
1613,203,91,3,4.563274407898286,4.56786033390557
1614,203,139,3,4.563274407898286,6.977281169372246
1615,204,102,3,4.5857535921736465,5.120019275366683
1616,204,90,3,4.5857535921736465,4.517664066500015
1617,205,116,3,4.608232776449008,5.8227670190444645
1618,205,115,3,4.608232776449008,5.772570751638908
1619,205,85,3,4.608232776449008,4.266682729472237
1620,205,91,3,4.608232776449008,4.56786033390557
1621,206,93,3,4.630711960724369,4.668252868716682
1622,206,100,3,4.630711960724369,5.019626740555572
1623,206,96,3,4.630711960724369,4.81884167093335
1624,206,105,3,4.630711960724369,5.2706080775833515
1625,206,117,3,4.630711960724369,5.8729632864500205
1626,207,100,3,4.65319114499973,5.019626740555572
1627,208,107,3,4.675670329275091,5.371000612394463
1628,208,106,3,4.675670329275091,5.320804344988907
1629,208,102,3,4.675670329275091,5.120019275366683
1630,208,100,3,4.675670329275091,5.019626740555572
1631,209,94,3,4.698149513550453,4.7184491361222385
1632,210,110,3,4.720628697825814,5.521589414611129
1633,211,98,3,4.7431078821011745,4.919234205744461
1634,215,115,3,4.833024619202618,5.772570751638908
1635,218,141,3,4.900462172028701,7.077673704183357
1636,223,122,3,5.012858093405506,6.123944623477798
1657,137,28,2,3.079648245724459,1.4054954873555603
1658,139,36,2,3.1246066142751814,1.807065626600006
1659,143,36,2,3.2145233513766254,1.807065626600006
1660,144,34,2,3.2370025356519863,1.7066730917888946
1661,146,47,2,3.2819609042027085,2.3592245680611192
1662,146,45,2,3.2819609042027085,2.2588320332500076
1663,146,42,2,3.2819609042027085,2.1082432310333403
1664,147,45,2,3.3044400884780694,2.2588320332500076
1665,147,47,2,3.3044400884780694,2.3592245680611192
1667,148,42,2,3.3269192727534302,2.1082432310333403
1669,150,55,2,3.371877641304152,2.7607947073055645
1670,150,49,2,3.371877641304152,2.4596171028722305
1671,150,59,2,3.371877641304152,2.9615797769277874
1672,150,70,2,3.371877641304152,3.513738718388901
1673,151,44,2,3.3943568255795133,2.208635765844452
1674,151,48,2,3.3943568255795133,2.409420835466675
1675,152,90,2,3.4168360098548747,4.517664066500015
1676,152,59,2,3.4168360098548747,2.9615797769277874
1677,152,55,2,3.4168360098548747,2.7607947073055645
1678,153,47,2,3.4393151941302356,2.3592245680611192
1679,153,60,2,3.4393151941302356,3.0117760443333434
1680,153,44,2,3.4393151941302356,2.208635765844452
1681,153,51,2,3.4393151941302356,2.5600096376833417
1682,153,45,2,3.4393151941302356,2.2588320332500076
1683,153,54,2,3.4393151941302356,2.7105984399000094
1684,154,46,2,3.4617943784055965,2.309028300655563
1685,154,40,2,3.4617943784055965,2.007850696222229
1686,154,54,2,3.4617943784055965,2.7105984399000094
1687,155,43,2,3.484273562680958,2.1584394984388964
1688,156,68,2,3.5067527469563187,3.413346183577789
1689,156,41,2,3.5067527469563187,2.0580469636277847
1690,156,57,2,3.5067527469563187,2.861187242116676
1691,156,45,2,3.5067527469563187,2.2588320332500076
1692,156,61,2,3.5067527469563187,3.061972311738899
1693,156,49,2,3.5067527469563187,2.4596171028722305
1694,157,47,2,3.5292319312316796,2.3592245680611192
1695,157,43,2,3.5292319312316796,2.1584394984388964
1696,157,53,2,3.5292319312316796,2.6604021724944533
1697,158,59,2,3.5517111155070404,2.9615797769277874
1698,158,66,2,3.5517111155070404,3.312953648766678
1699,158,47,2,3.5517111155070404,2.3592245680611192
1700,158,40,2,3.5517111155070404,2.007850696222229
1701,159,45,2,3.5741902997824013,2.2588320332500076
1702,159,43,2,3.5741902997824013,2.1584394984388964
1703,160,72,2,3.5966694840577627,3.614131253200012
1704,161,69,2,3.6191486683331235,3.463542450983345
1705,161,77,2,3.6191486683331235,3.8651125902277905
1706,162,56,2,3.6416278526084844,2.8109909747111206
1707,162,40,2,3.6416278526084844,2.007850696222229
1708,162,52,2,3.6416278526084844,2.6102059050888977
1709,162,85,2,3.6416278526084844,4.266682729472237
1710,163,46,2,3.6641070368838453,2.309028300655563
1711,163,75,2,3.6641070368838453,3.7647200554166793
1712,164,42,2,3.686586221159206,2.1082432310333403
1713,164,110,2,3.686586221159206,5.521589414611129
1714,164,76,2,3.686586221159206,3.814916322822235
1715,164,67,2,3.686586221159206,3.363149916172233
1716,164,46,2,3.686586221159206,2.309028300655563
1717,164,73,2,3.686586221159206,3.6643275206055677
1718,165,43,2,3.709065405434568,2.1584394984388964
1719,165,80,2,3.709065405434568,4.015701392444458
1720,165,78,2,3.709065405434568,3.9153088576333466
1721,165,65,2,3.709065405434568,3.262757381361122
1722,165,79,2,3.709065405434568,3.965505125038902
1723,165,54,2,3.709065405434568,2.7105984399000094
1724,165,40,2,3.709065405434568,2.007850696222229
1725,165,46,2,3.709065405434568,2.309028300655563
1726,166,49,2,3.731544589709929,2.4596171028722305
1727,166,75,2,3.731544589709929,3.7647200554166793
1728,166,48,2,3.731544589709929,2.409420835466675
1729,166,45,2,3.731544589709929,2.2588320332500076
1730,166,46,2,3.731544589709929,2.309028300655563
1731,167,48,2,3.7540237739852897,2.409420835466675
1732,167,85,2,3.7540237739852897,4.266682729472237
1733,167,79,2,3.7540237739852897,3.965505125038902
1734,167,76,2,3.7540237739852897,3.814916322822235
1735,167,78,2,3.7540237739852897,3.9153088576333466
1736,169,47,2,3.798982142536012,2.3592245680611192
1737,169,80,2,3.798982142536012,4.015701392444458
1738,169,72,2,3.798982142536012,3.614131253200012
1739,169,51,2,3.798982142536012,2.5600096376833417
1740,170,126,2,3.821461326811373,6.3247296931000205
1741,170,104,2,3.821461326811373,5.220411810177795
1742,170,48,2,3.821461326811373,2.409420835466675
1743,170,94,2,3.821461326811373,4.7184491361222385
1744,170,47,2,3.821461326811373,2.3592245680611192
1745,170,118,2,3.821461326811373,5.923159553855575
1746,170,95,2,3.821461326811373,4.768645403527794
1747,170,72,2,3.821461326811373,3.614131253200012
1748,170,100,2,3.821461326811373,5.019626740555572
1749,171,78,2,3.8439405110867337,3.9153088576333466
1750,171,86,2,3.8439405110867337,4.316878996877793
1751,171,79,2,3.8439405110867337,3.965505125038902
1752,171,96,2,3.8439405110867337,4.81884167093335
1753,171,84,2,3.8439405110867337,4.216486462066681
1754,171,90,2,3.8439405110867337,4.517664066500015
1755,172,84,2,3.8664196953620946,4.216486462066681
1756,172,53,2,3.8664196953620946,2.6604021724944533
1757,172,89,2,3.8664196953620946,4.467467799094459
1758,172,81,2,3.8664196953620946,4.065897659850013
1759,173,65,2,3.8888988796374555,3.262757381361122
1760,173,74,2,3.8888988796374555,3.7145237880111237
1761,173,96,2,3.8888988796374555,4.81884167093335
1762,173,122,2,3.8888988796374555,6.123944623477798
1763,173,87,2,3.8888988796374555,4.367075264283348
1764,174,48,2,3.911378063912817,2.409420835466675
1765,174,86,2,3.911378063912817,4.316878996877793
1766,174,56,2,3.911378063912817,2.8109909747111206
1767,174,82,2,3.911378063912817,4.116093927255569
1768,174,50,2,3.911378063912817,2.509813370277786
1769,174,76,2,3.911378063912817,3.814916322822235
1770,175,52,2,3.9338572481881777,2.6102059050888977
1771,175,50,2,3.9338572481881777,2.509813370277786
1772,175,105,2,3.9338572481881777,5.2706080775833515
1773,175,87,2,3.9338572481881777,4.367075264283348
1774,176,53,2,3.9563364324635386,2.6604021724944533
1775,176,52,2,3.9563364324635386,2.6102059050888977
1776,176,102,2,3.9563364324635386,5.120019275366683
1777,177,114,2,3.9788156167388995,5.722374484233352
1778,177,87,2,3.9788156167388995,4.367075264283348
1779,177,110,2,3.9788156167388995,5.521589414611129
1780,177,105,2,3.9788156167388995,5.2706080775833515
1781,177,106,2,3.9788156167388995,5.320804344988907
1782,177,87,2,3.9788156167388995,4.367075264283348
1783,177,92,2,3.9788156167388995,4.618056601311126
1784,177,61,2,3.9788156167388995,3.061972311738899
1785,178,74,2,4.001294801014261,3.7145237880111237
1786,178,56,2,4.001294801014261,2.8109909747111206
1787,178,55,2,4.001294801014261,2.7607947073055645
1788,178,57,2,4.001294801014261,2.861187242116676
1789,178,97,2,4.001294801014261,4.869037938338905
1790,178,124,2,4.001294801014261,6.22433715828891
1791,178,141,2,4.001294801014261,7.077673704183357
1792,178,94,2,4.001294801014261,4.7184491361222385
1793,179,102,2,4.023773985289622,5.120019275366683
1794,179,107,2,4.023773985289622,5.371000612394463
1795,180,65,2,4.046253169564983,3.262757381361122
1796,180,108,2,4.046253169564983,5.421196879800019
1797,180,112,2,4.046253169564983,5.621981949422241
1798,180,116,2,4.046253169564983,5.8227670190444645
1799,180,106,2,4.046253169564983,5.320804344988907
1800,180,81,2,4.046253169564983,4.065897659850013
1801,180,143,2,4.046253169564983,7.178066238994468
1802,180,139,2,4.046253169564983,6.977281169372246
1803,181,61,2,4.068732353840344,3.061972311738899
1804,181,60,2,4.068732353840344,3.0117760443333434
1805,181,91,2,4.068732353840344,4.56786033390557
1806,181,63,2,4.068732353840344,3.1623648465500103
1807,181,57,2,4.068732353840344,2.861187242116676
1808,181,86,2,4.068732353840344,4.316878996877793
1809,181,59,2,4.068732353840344,2.9615797769277874
1810,181,145,2,4.068732353840344,7.278458773805579
1811,182,57,2,4.091211538115705,2.861187242116676
1812,182,97,2,4.091211538115705,4.869037938338905
1813,182,108,2,4.091211538115705,5.421196879800019
1814,182,98,2,4.091211538115705,4.919234205744461
1815,183,114,2,4.113690722391066,5.722374484233352
1816,183,106,2,4.113690722391066,5.320804344988907
1817,183,146,2,4.113690722391066,7.328655041211135
1818,183,113,2,4.113690722391066,5.672178216827797
1819,183,103,2,4.113690722391066,5.170215542772239
1820,183,82,2,4.113690722391066,4.116093927255569
1821,183,116,2,4.113690722391066,5.8227670190444645
1822,183,170,2,4.113690722391066,8.533365458944473
1823,183,107,2,4.113690722391066,5.371000612394463
1824,183,102,2,4.113690722391066,5.120019275366683
1825,183,99,2,4.113690722391066,4.969430473150016
1826,184,103,2,4.136169906666427,5.170215542772239
1827,184,115,2,4.136169906666427,5.772570751638908
1828,184,96,2,4.136169906666427,4.81884167093335
1829,184,94,2,4.136169906666427,4.7184491361222385
1830,184,120,2,4.136169906666427,6.023552088666687
1831,185,127,2,4.158649090941788,6.374925960505577
1832,185,120,2,4.158649090941788,6.023552088666687
1833,185,117,2,4.158649090941788,5.8729632864500205
1834,185,130,2,4.158649090941788,6.525514762722244
1835,185,97,2,4.158649090941788,4.869037938338905
1836,185,155,2,4.158649090941788,7.780421447861137
1837,185,160,2,4.158649090941788,8.031402784888916
1838,186,150,2,4.181128275217149,7.529440110833359
1839,186,98,2,4.181128275217149,4.919234205744461
1840,186,69,2,4.181128275217149,3.463542450983345
1841,186,115,2,4.181128275217149,5.772570751638908
1842,186,66,2,4.181128275217149,3.312953648766678
1843,186,60,2,4.181128275217149,3.0117760443333434
1844,186,102,2,4.181128275217149,5.120019275366683
1845,186,113,2,4.181128275217149,5.672178216827797
1846,187,64,2,4.20360745949251,3.2125611139555663
1847,187,63,2,4.20360745949251,3.1623648465500103
1848,187,107,2,4.20360745949251,5.371000612394463
1849,187,146,2,4.20360745949251,7.328655041211135
1850,187,113,2,4.20360745949251,5.672178216827797
1851,188,113,2,4.226086643767871,5.672178216827797
1852,188,99,2,4.226086643767871,4.969430473150016
1853,188,116,2,4.226086643767871,5.8227670190444645
1854,188,107,2,4.226086643767871,5.371000612394463
1855,188,136,2,4.226086643767871,6.826692367155578
1856,188,120,2,4.226086643767871,6.023552088666687
1857,188,97,2,4.226086643767871,4.869037938338905
1858,188,65,2,4.226086643767871,3.262757381361122
1859,189,90,2,4.2485658280432315,4.517664066500015
1860,189,62,2,4.2485658280432315,3.112168579144455
1861,189,163,2,4.2485658280432315,8.181991587105584
1862,190,125,2,4.271045012318592,6.274533425694466
1863,190,71,2,4.271045012318592,3.563934985794456
1864,190,65,2,4.271045012318592,3.262757381361122
1865,190,101,2,4.271045012318592,5.069823007961128
1866,190,62,2,4.271045012318592,3.112168579144455
1867,191,70,2,4.293524196593954,3.513738718388901
1868,192,115,2,4.316003380869315,5.772570751638908
1869,192,105,2,4.316003380869315,5.2706080775833515
1871,192,79,2,4.316003380869315,3.965505125038902
1872,192,73,2,4.316003380869315,3.6643275206055677
1873,193,68,2,4.338482565144676,3.413346183577789
1874,193,73,2,4.338482565144676,3.6643275206055677
1875,193,114,2,4.338482565144676,5.722374484233352
1876,193,75,2,4.338482565144676,3.7647200554166793
1877,193,118,2,4.338482565144676,5.923159553855575
1878,193,129,2,4.338482565144676,6.475318495316688
1879,193,108,2,4.338482565144676,5.421196879800019
1880,194,83,2,4.360961749420037,4.166290194661125
1881,194,130,2,4.360961749420037,6.525514762722244
1882,195,65,2,4.3834409336953986,3.262757381361122
1883,195,132,2,4.3834409336953986,6.625907297533356
1885,195,130,2,4.3834409336953986,6.525514762722244
1886,195,68,2,4.3834409336953986,3.413346183577789
1887,195,135,2,4.3834409336953986,6.776496099750022
1888,195,77,2,4.3834409336953986,3.8651125902277905
1889,196,75,2,4.405920117970759,3.7647200554166793
1890,196,109,2,4.405920117970759,5.471393147205574
1891,196,70,2,4.405920117970759,3.513738718388901
1892,196,128,2,4.405920117970759,6.425122227911133
1893,196,103,2,4.405920117970759,5.170215542772239
1894,197,96,2,4.42839930224612,4.81884167093335
1895,197,80,2,4.42839930224612,4.015701392444458
1896,197,84,2,4.42839930224612,4.216486462066681
1897,197,92,2,4.42839930224612,4.618056601311126
1898,197,110,2,4.42839930224612,5.521589414611129
1899,198,106,2,4.450878486521481,5.320804344988907
1900,198,118,2,4.450878486521481,5.923159553855575
1901,198,115,2,4.450878486521481,5.772570751638908
1902,198,111,2,4.450878486521481,5.571785682016685
1903,198,105,2,4.450878486521481,5.2706080775833515
1904,198,83,2,4.450878486521481,4.166290194661125
1905,198,82,2,4.450878486521481,4.116093927255569
1906,198,140,2,4.450878486521481,7.027477436777802
1907,199,110,2,4.473357670796842,5.521589414611129
1908,199,92,2,4.473357670796842,4.618056601311126
1909,199,96,2,4.473357670796842,4.81884167093335
1910,199,106,2,4.473357670796842,5.320804344988907
1911,200,88,2,4.495836855072203,4.417271531688904
1912,200,115,2,4.495836855072203,5.772570751638908
1913,201,103,2,4.518316039347564,5.170215542772239
1914,201,78,2,4.518316039347564,3.9153088576333466
1915,201,114,2,4.518316039347564,5.722374484233352
1916,201,98,2,4.518316039347564,4.919234205744461
1917,201,115,2,4.518316039347564,5.772570751638908
1918,201,96,2,4.518316039347564,4.81884167093335
1919,201,90,2,4.518316039347564,4.517664066500015
1920,202,108,2,4.540795223622925,5.421196879800019
1921,202,80,2,4.540795223622925,4.015701392444458
1922,202,111,2,4.540795223622925,5.571785682016685
1923,202,112,2,4.540795223622925,5.621981949422241
1924,203,94,2,4.563274407898286,4.7184491361222385
1925,203,104,2,4.563274407898286,5.220411810177795
1926,203,160,2,4.563274407898286,8.031402784888916
1927,203,62,2,4.563274407898286,3.112168579144455
1928,203,103,2,4.563274407898286,5.170215542772239
1929,203,120,2,4.563274407898286,6.023552088666687
1930,204,142,2,4.5857535921736465,7.127869971588912
1931,204,115,2,4.5857535921736465,5.772570751638908
1932,204,108,2,4.5857535921736465,5.421196879800019
1933,204,105,2,4.5857535921736465,5.2706080775833515
1934,204,110,2,4.5857535921736465,5.521589414611129
1935,204,98,2,4.5857535921736465,4.919234205744461
1936,204,97,2,4.5857535921736465,4.869037938338905
1937,205,89,2,4.608232776449008,4.467467799094459
1938,205,110,2,4.608232776449008,5.521589414611129
1939,205,94,2,4.608232776449008,4.7184491361222385
1940,205,107,2,4.608232776449008,5.371000612394463
1941,205,95,2,4.608232776449008,4.768645403527794
1942,205,98,2,4.608232776449008,4.919234205744461
1943,206,104,2,4.630711960724369,5.220411810177795
1944,206,108,2,4.630711960724369,5.421196879800019
1945,206,101,2,4.630711960724369,5.069823007961128
1946,206,102,2,4.630711960724369,5.120019275366683
1947,207,106,2,4.65319114499973,5.320804344988907
1948,207,87,2,4.65319114499973,4.367075264283348
1949,207,120,2,4.65319114499973,6.023552088666687
1950,207,95,2,4.65319114499973,4.768645403527794
1951,208,115,2,4.675670329275091,5.772570751638908
1952,208,103,2,4.675670329275091,5.170215542772239
1953,208,105,2,4.675670329275091,5.2706080775833515
1954,209,101,2,4.698149513550453,5.069823007961128
1955,209,96,2,4.698149513550453,4.81884167093335
1956,210,105,2,4.720628697825814,5.2706080775833515
1957,210,90,2,4.720628697825814,4.517664066500015
1958,210,115,2,4.720628697825814,5.772570751638908
1959,210,128,2,4.720628697825814,6.425122227911133
1960,211,115,2,4.7431078821011745,5.772570751638908
1961,211,112,2,4.7431078821011745,5.621981949422241
1962,213,109,2,4.788066250651896,5.471393147205574
1963,213,110,2,4.788066250651896,5.521589414611129
1964,213,100,2,4.788066250651896,5.019626740555572
1965,213,122,2,4.788066250651896,6.123944623477798
1966,213,113,2,4.788066250651896,5.672178216827797
